id,code,name,group_id:id,reconcile,user_type_id:id,chart_template_id:id,tag_ids:id
co_puc_com_381095,381095,"Otro Superavit De Valorizacion De Propiedades, Planta Y Equipo",l10n_co_accounting_group_3_2_sup_rev,0,account.data_account_type_equity,l10n_co_chart_template_comercial,
co_puc_com_389505,389505,Bienes De Arte Y Cultura,l10n_co_accounting_group_3_2_sup_rev,0,account.data_account_type_equity,l10n_co_chart_template_comercial,
co_puc_com_389510,389510,Bienes Entregados En Comodato,l10n_co_accounting_group_3_2_sup_rev,0,account.data_account_type_equity,l10n_co_chart_template_comercial,
co_puc_com_389515,389515,Bienes Recibidos En Pago,l10n_co_accounting_group_3_2_sup_rev,0,account.data_account_type_equity,l10n_co_chart_template_comercial,
co_puc_com_389520,389520,Inventario De Semovientes,l10n_co_accounting_group_3_2_sup_rev,0,account.data_account_type_equity,l10n_co_chart_template_comercial,
co_puc_com_389595,389595,Otro Superavit De Valorizacion De Otros Activos,l10n_co_accounting_group_3_2_sup_rev,0,account.data_account_type_equity,l10n_co_chart_template_comercial,
co_puc_com_410505,410505,Cultivo De Cereales,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410510,410510,"Cultivos De Hortalizas, Legumbres Y Plantas Ornamentales",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410515,410515,"Cultivos De Frutas, Nueces Y Plantas AromÃ¡ticas",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410520,410520,Cultivo De CafÃ©,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410525,410525,Cultivo De Flores,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410530,410530,Cultivo De CaÃ±a De AzÃºcar,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410535,410535,Cultivo De AlgodÃ_n Y Plantas Para Material Textil,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410540,410540,Cultivo De Banano,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410545,410545,Otros Cultivos AgrÃ_colas,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410550,410550,"CrÃ_a De Ovejas, Cabras, Asnos, Mulas Y BurdÃ©ganos",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410555,410555,CrÃ_a De Ganado Caballar Y Vacuno,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410560,410560,ProducciÃ_n AvÃ_cola,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410565,410565,CrÃ_a De Otros Animales,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410570,410570,Servicios AgrÃ_colas Y Ganaderos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410575,410575,Actividad De Caza,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410580,410580,Actividad De Silvicultura,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410595,410595,"Actividades Conexas Agricultura, GanaderÃ_a, Caza Y Silvicultura",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_410599,410599,Ajustes Por InflaciÃ_n,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411005,411005,Actividad De Pesca,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411010,411010,ExplotaciÃ_n De Criaderos De Peces,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411095,411095,Actividades Conexas Pesca,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411099,411099,Ajustes Por InflaciÃ_n,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411505,411505,CarbÃ_n,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411510,411510,PetrÃ_leo Crudo,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411512,411512,Gas Natural,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411514,411514,Servicios Relacionados Con ExtracciÃ_n De PetrÃ_leo Y Gas,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411515,411515,Minerales De Hierro,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411520,411520,Minerales MetalÃ_feros No Ferrosos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411525,411525,"Piedra, Arena Y Arcilla",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411527,411527,Piedras Preciosas,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411528,411528,Oro,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411530,411530,Otras Minas Y Canteras,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411532,411532,PrestaciÃ_n De Servicios Sector Minero,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411595,411595,Actividades Conexas ExplotaciÃ_n De Minas Y Canteras,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_411599,411599,Ajustes Por InflaciÃ_n,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412001,412001,ProducciÃ_n Y Procesamiento De Carnes Y Productos CÃ_rnicos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412002,412002,Productos De Pescado,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412003,412003,"Productos De Frutas, Legumbres Y Hortalizas",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412004,412004,ElaboraciÃ_n De Aceites Y Grasas,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412005,412005,ElaboraciÃ_n De Productos LÃ¡cteos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412006,412006,ElaboraciÃ_n De Productos De MolinerÃ_a,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412007,412007,ElaboraciÃ_n De Almidones Y Derivados,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412008,412008,ElaboraciÃ_n De Alimentos Para Animales,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412009,412009,ElaboraciÃ_n De Productos Para PanaderÃ_a,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412010,412010,ElaboraciÃ_n De AzÃºcar Y Melazas,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412011,412011,"ElaboraciÃ_n De Cacao, Chocolate Y ConfiterÃ_a",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412012,412012,ElaboraciÃ_n De Pastas Y Productos FarinÃ_ceos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412013,412013,ElaboraciÃ_n De Productos De CafÃ©,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412014,412014,ElaboraciÃ_n De Otros Productos Alimenticios,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412015,412015,ElaboraciÃ_n De Bebidas AlcohÃ_licas Y Alcohol EtÃ_lico,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412016,412016,ElaboraciÃ_n De Vinos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412017,412017,ElaboraciÃ_n De Bebidas Malteadas Y De Malta,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412018,412018,ElaboraciÃ_n De Bebidas No AlcohÃ_licas,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412019,412019,ElaboraciÃ_n De Productos De Tabaco,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412020,412020,PreparaciÃ_n E Hilatura De Fibras Textiles Y TejedurÃ_a,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412021,412021,Acabado De Productos Textiles,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412022,412022,ElaboraciÃ_n De ArtÃ_culos De Materiales Textiles,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412023,412023,ElaboraciÃ_n De Tapices Y Alfombras,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412024,412024,"ElaboraciÃ_n De Cuerdas, Cordeles, Bramantes Y Redes",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412025,412025,ElaboraciÃ_n De Otros Productos Textiles,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412026,412026,ElaboraciÃ_n De Tejidos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412027,412027,ElaboraciÃ_n De Prendas De Vestir,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412028,412028,"PreparaciÃ_n, Adobo Y TeÃ±ido De Pieles",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412029,412029,"Curtido, Adobo O PreparaciÃ_n De Cuero",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412030,412030,"ElaboraciÃ_n De Maletas, Bolsos Y Similares",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412031,412031,ElaboraciÃ_n De Calzado,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412032,412032,"ProducciÃ_n De Madera, ArtÃ_culos De Madera Y Corcho",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412033,412033,"ElaboraciÃ_n De Pasta Y Productos De Madera, Papel Y CartÃ_n",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412034,412034,Ediciones Y Publicaciones,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412035,412035,ImpresiÃ_n,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412036,412036,Servicios Relacionados Con La EdiciÃ_n Y La ImpresiÃ_n,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412037,412037,ReproducciÃ_n De Grabaciones,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412038,412038,ElaboraciÃ_n De Productos De Horno De Coque,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412039,412039,ElaboraciÃ_n De Productos De La RefinaciÃ_n De PetrÃ_leo,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412040,412040,ElaboraciÃ_n De Sustancias QuÃ_micas BÃ_sicas,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412041,412041,ElaboraciÃ_n De Abonos Y Compuestos De NitrÃ_geno,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412042,412042,ElaboraciÃ_n De PlÃ_stico Y Caucho SintÃ©tico,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412043,412043,ElaboraciÃ_n De Productos QuÃ_micos De Uso Agropecuario,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412044,412044,"ElaboraciÃ_n De Pinturas, Tintas Y Masillas",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412045,412045,ElaboraciÃ_n De Productos FarmacÃ©uticos Y BotÃ_nicos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412046,412046,"ElaboraciÃ_n De Jabones, Detergentes Y Preparados De Tocador",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412047,412047,ElaboraciÃ_n De Otros Productos QuÃ_micos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412048,412048,ElaboraciÃ_n De Fibras,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412049,412049,ElaboraciÃ_n De Otros Productos De Caucho,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412050,412050,ElaboraciÃ_n De Productos De PlÃ_stico,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412051,412051,ElaboraciÃ_n De Vidrio Y Productos De Vidrio,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412052,412052,"ElaboraciÃ_n De Productos De CerÃ_mica, Loza, Piedra, Arcilla Y Porcelana",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412053,412053,"ElaboraciÃ_n De Cemento, Cal Y Yeso",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412054,412054,"ElaboraciÃ_n De ArtÃ_culos De HormigÃ_n, Cemento Y Yeso",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412055,412055,"Corte, Tallado Y Acabado De La Piedra",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412056,412056,ElaboraciÃ_n De Otros Productos Minerales No MetÃ_licos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412057,412057,Industrias BÃ_sicas Y FundiciÃ_n De Hierro Y Acero,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412058,412058,Productos Primarios De Metales Preciosos Y De Metales No Ferrosos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412059,412059,FundiciÃ_n De Metales No Ferrosos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412060,412060,FabricaciÃ_n De Productos MetÃ_licos Para Uso Estructural,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412061,412061,"Forja, Prensado, Estampado, Laminado De Metal Y Pulvimetalurgia",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412062,412062,Revestimiento De Metales Y Obras De IngenierÃ_a MecÃ_nica,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412063,412063,FabricaciÃ_n De ArtÃ_culos De FerreterÃ_a,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412064,412064,ElaboraciÃ_n De Otros Productos De Metal,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412065,412065,FabricaciÃ_n De Maquinaria Y Equipo,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412066,412066,FabricaciÃ_n De Equipos De ElevaciÃ_n Y ManipulaciÃ_n,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412067,412067,ElaboraciÃ_n De Aparatos De Uso DomÃ©stico,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412068,412068,ElaboraciÃ_n De Equipo De Oficina,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412069,412069,ElaboraciÃ_n De Pilas Y BaterÃ_as Primarias,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412070,412070,ElaboraciÃ_n De Equipo De IluminaciÃ_n,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412071,412071,ElaboraciÃ_n De Otros Tipos De Equipo ElÃ©ctrico,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412072,412072,"FabricaciÃ_n De Equipos De Radio, TelevisiÃ_n Y Comunicaciones",l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412073,412073,FabricaciÃ_n De Aparatos E Instrumentos MÃ©dicos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412074,412074,FabricaciÃ_n De Instrumentos De MediciÃ_n Y Control,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412075,412075,FabricaciÃ_n De Instrumentos De Ã“ptica Y Equipo FotogrÃ_fico,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412076,412076,FabricaciÃ_n De Relojes,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412077,412077,FabricaciÃ_n De VehÃ_culos Automotores,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412078,412078,FabricaciÃ_n De CarrocerÃ_as Para Automotores,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412079,412079,FabricaciÃ_n De Partes Piezas Y Accesorios Para Automotores,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412080,412080,FabricaciÃ_n Y ReparaciÃ_n De Buques Y Otras Embarcaciones,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412081,412081,FabricaciÃ_n De Locomotoras Y Material Rodante Para Ferrocarriles,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412082,412082,FabricaciÃ_n De Aeronaves,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412083,412083,FabricaciÃ_n De Motocicletas,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412084,412084,FabricaciÃ_n De Bicicletas Y Sillas De Ruedas,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412085,412085,FabricaciÃ_n De Otros Tipos De Transporte,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412086,412086,FabricaciÃ_n De Muebles,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412087,412087,FabricaciÃ_n De Joyas Y ArtÃ_culos Conexos,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412088,412088,FabricaciÃ_n De Instrumentos De MÃºsica,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412089,412089,FabricaciÃ_n De ArtÃ_culos Y Equipo Para Deporte,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412090,412090,FabricaciÃ_n De Juegos Y Juguetes,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
co_puc_com_412091,412091,Reciclamiento De Desperdicios,l10n_co_accounting_group_4_1_ing_ord,0,account.data_account_type_revenue,l10n_co_chart_template_comercial,l10n_co_aat_1007_4001_J
