id,code,name
co_diagnosis_X512,X512,Viajes Y Desplazamientos En Escuelas Y Otras In
co_diagnosis_X513,X513,Viajes Y Desplazamientos En Areas Deporte Y Atl
co_diagnosis_X514,X514,Viajes Y Desplazamientos En Calles Y Carreteras
co_diagnosis_X515,X515,Viajes Y Desplazamientos En Comercio Y Area Ser
co_diagnosis_X516,X516,Viajes Y Desplazamientos En Area Industrial Y D
co_diagnosis_X517,X517,Viajes Y Desplazamientos En Granja
co_diagnosis_X518,X518,Viajes Y Desplazamientos En Otro Lugar Especifi
co_diagnosis_X519,X519,Viajes Y Desplazamientos En Lugar No Especifica
co_diagnosis_X52,X52,Permanencia Prolongada En Ambiente Sin Gravedad
co_diagnosis_X520,X520,Permanencia Prolongada En Ambiente Sin Gravedad
co_diagnosis_X521,X521,Permanencia Prolongada En Ambiente Sin Gravedad
co_diagnosis_X522,X522,Permanencia Prolongada En Ambiente Sin Gravedad
co_diagnosis_X523,X523,Permanencia Prolongada En Ambiente Sin Gravedad
co_diagnosis_X524,X524,Permanencia Prolongada En Ambiente Sin Gravedad
co_diagnosis_X525,X525,Permanencia Prolongada En Ambiente Sin Gravedad
co_diagnosis_X526,X526,Permanencia Prolongada En Ambiente Sin Gravedad
co_diagnosis_X527,X527,Permanencia Prolongada En Ambiente Sin Gravedad
co_diagnosis_X528,X528,Permanencia Prolongada En Ambiente Sin Gravedad
co_diagnosis_X529,X529,Permanencia Prolongada En Ambiente Sin Gravedad
co_diagnosis_X53,X53,Privacion De Alimentos
co_diagnosis_X530,X530,Privacion De Alimentos En Vivienda
co_diagnosis_X531,X531,Privacion De Alimentos En Institucion Residenci
co_diagnosis_X532,X532,Privacion De Alimentos En Escuelas Y Otras Inst
co_diagnosis_X533,X533,Privacion De Alimentos En Areas Deporte Y Atlet
co_diagnosis_X534,X534,Privacion De Alimentos En Calles Y Carreteras
co_diagnosis_X535,X535,Privacion De Alimentos En Comercio Y Area Servi
co_diagnosis_X536,X536,Privacion De Alimentos En Area Industrial Y De
co_diagnosis_X537,X537,Privacion De Alimentos En Granja
co_diagnosis_X538,X538,Privacion De Alimentos En Otro Lugar Especifica
co_diagnosis_X539,X539,Privacion De Alimentos En Lugar No Especificado
co_diagnosis_X54,X54,Privacion De Agua
co_diagnosis_X540,X540,Privacion De Agua En Vivienda
co_diagnosis_X541,X541,Privacion De Agua En Institucion Residencial
co_diagnosis_X542,X542,Privacion De Agua En Escuelas Y Otras Instituci
co_diagnosis_X543,X543,Privacion De Agua En Areas Deporte Y Atletismo
co_diagnosis_X544,X544,Privacion De Agua En Calles Y Carreteras
co_diagnosis_X545,X545,Privacion De Agua En Comercio Y Area Servicios
co_diagnosis_X546,X546,Privacion De Agua En Area Industrial Y De La Co
co_diagnosis_X547,X547,Privacion De Agua En Granja
co_diagnosis_X548,X548,Privacion De Agua En Otro Lugar Especificado
co_diagnosis_X549,X549,Privacion De Agua En Lugar No Especificado
co_diagnosis_X57,X57,Privacion No Especificada
co_diagnosis_X570,X570,Privacion No Especificada En Vivienda
co_diagnosis_X571,X571,Privacion No Especificada En Institucion Reside
co_diagnosis_X572,X572,Privacion No Especificada En Escuelas Y Otras I
co_diagnosis_X573,X573,Privacion No Especificada En Areas Deporte Y At
co_diagnosis_X574,X574,Privacion No Especificada En Calles Y Carretera
co_diagnosis_X575,X575,Privacion No Especificada En Comercio Y Area Se
co_diagnosis_X576,X576,Privacion No Especificada En Area Industrial Y
co_diagnosis_X577,X577,Privacion No Especificada En Granja
co_diagnosis_X578,X578,Privacion No Especificada En Otro Lugar Especif
co_diagnosis_X579,X579,Privacion No Especificada En Lugar No Especific
co_diagnosis_X58,X58,Exposicion A Otros Factores Especificados
co_diagnosis_X580,X580,Exposicion A Otros Factores Especificados En Vi
co_diagnosis_X581,X581,Exposicion A Otros Factores Especificados En In
co_diagnosis_X582,X582,Exposicion A Otros Factores Especificados En Es
co_diagnosis_X583,X583,Exposicion A Otros Factores Especificados En Ar
co_diagnosis_X584,X584,Exposicion A Otros Factores Especificados En Ca
co_diagnosis_X585,X585,Exposicion A Otros Factores Especificados En Co
co_diagnosis_X586,X586,Exposicion A Otros Factores Especificados En Ar
co_diagnosis_X587,X587,Exposicion A Otros Factores Especificados En Gr
co_diagnosis_X588,X588,Exposicion A Otros Factores Especificados En Ot
co_diagnosis_X589,X589,Exposicion A Otros Factores Especificados En Lu
co_diagnosis_X59,X59,Exposicion A Factores No Especificados
co_diagnosis_X590,X590,Exposicion A Factores No Especificados En Vivie
co_diagnosis_X591,X591,Exposicion A Factores No Especificados En Insti
co_diagnosis_X592,X592,Exposicion A Factores No Especificados En Escue
co_diagnosis_X593,X593,Exposicion A Factores No Especificados En Areas
co_diagnosis_X594,X594,Exposicion A Factores No Especificados En Calle
co_diagnosis_X595,X595,Exposicion A Factores No Especificados En Comer
co_diagnosis_X596,X596,Exposicion A Factores No Especificados En Area
co_diagnosis_X597,X597,Exposicion A Factores No Especificados En Granj
co_diagnosis_X598,X598,Exposicion A Factores No Especificados En Otro
co_diagnosis_X599,X599,Exposicion A Factores No Especificados En Lugar
co_diagnosis_X60,X60,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X600,X600,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X601,X601,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X602,X602,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X603,X603,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X604,X604,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X605,X605,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X606,X606,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X607,X607,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X608,X608,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X609,X609,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X61,X61,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X610,X610,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X611,X611,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X612,X612,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X613,X613,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X614,X614,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X615,X615,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X616,X616,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X617,X617,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X618,X618,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X619,X619,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X62,X62,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X620,X620,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X621,X621,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X622,X622,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X623,X623,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X624,X624,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X625,X625,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X626,X626,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X627,X627,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X628,X628,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X629,X629,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X63,X63,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X630,X630,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X631,X631,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X632,X632,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X633,X633,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X634,X634,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X635,X635,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X636,X636,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X637,X637,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X638,X638,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X639,X639,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X64,X64,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X640,X640,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X641,X641,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X642,X642,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X643,X643,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X644,X644,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X645,X645,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X646,X646,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X647,X647,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X648,X648,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X649,X649,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X65,X65,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X650,X650,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X651,X651,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X652,X652,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X653,X653,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X654,X654,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X655,X655,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X656,X656,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X657,X657,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X658,X658,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X659,X659,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X66,X66,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X660,X660,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X661,X661,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X662,X662,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X663,X663,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X664,X664,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X665,X665,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X666,X666,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X667,X667,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X668,X668,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X669,X669,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X67,X67,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X670,X670,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X671,X671,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X672,X672,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X673,X673,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X674,X674,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X675,X675,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X676,X676,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X677,X677,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X678,X678,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X679,X679,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X68,X68,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X680,X680,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X681,X681,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X682,X682,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X683,X683,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X684,X684,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X685,X685,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X686,X686,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X687,X687,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X688,X688,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X689,X689,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X69,X69,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X690,X690,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X691,X691,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X692,X692,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X693,X693,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X694,X694,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X695,X695,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X696,X696,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X697,X697,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X698,X698,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X699,X699,Envenenamiento Autoinfligido Intencionalmente Po
co_diagnosis_X70,X70,Lesion Autoinfligida Intencionalmente Por Ahorca
co_diagnosis_X700,X700,Lesion Autoinfligida Intencionalmente Por Ahorca
co_diagnosis_X701,X701,Lesion Autoinfligida Intencionalmente Por Ahorca
co_diagnosis_X702,X702,Lesion Autoinfligida Intencionalmente Por Ahorca
co_diagnosis_X703,X703,Lesion Autoinfligida Intencionalmente Por Ahorca
co_diagnosis_X704,X704,Lesion Autoinfligida Intencionalmente Por Ahorca
co_diagnosis_X705,X705,Lesion Autoinfligida Intencionalmente Por Ahorca
co_diagnosis_X706,X706,Lesion Autoinfligida Intencionalmente Por Ahorca
co_diagnosis_X707,X707,Lesion Autoinfligida Intencionalmente Por Ahorca
co_diagnosis_X708,X708,Lesion Autoinfligida Intencionalmente Por Ahorca
co_diagnosis_X709,X709,Lesion Autoinfligida Intencionalmente Por Ahorca
co_diagnosis_X71,X71,Lesion Autoinfligida Intencionalmente Por Ahogam
co_diagnosis_X710,X710,Lesion Autoinfligida Intencionalmente Por Ahogam
co_diagnosis_X711,X711,Lesion Autoinfligida Intencionalmente Por Ahogam
co_diagnosis_X712,X712,Lesion Autoinfligida Intencionalmente Por Ahogam
co_diagnosis_X713,X713,Lesion Autoinfligida Intencionalmente Por Ahogam
co_diagnosis_X714,X714,Lesion Autoinfligida Intencionalmente Por Ahogam
co_diagnosis_X715,X715,Lesion Autoinfligida Intencionalmente Por Ahogam
co_diagnosis_X716,X716,Lesion Autoinfligida Intencionalmente Por Ahogam
co_diagnosis_X717,X717,Lesion Autoinfligida Intencionalmente Por Ahogam
co_diagnosis_X718,X718,Lesion Autoinfligida Intencionalmente Por Ahogam
co_diagnosis_X719,X719,Lesion Autoinfligida Intencionalmente Por Ahogam
co_diagnosis_X72,X72,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X720,X720,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X721,X721,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X722,X722,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X723,X723,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X724,X724,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X725,X725,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X726,X726,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X727,X727,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X728,X728,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X729,X729,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X73,X73,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X730,X730,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X731,X731,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X732,X732,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X733,X733,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X734,X734,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X735,X735,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X736,X736,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X737,X737,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X738,X738,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X739,X739,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X74,X74,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X740,X740,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X741,X741,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X742,X742,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X743,X743,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X744,X744,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X745,X745,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X746,X746,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X747,X747,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X748,X748,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X749,X749,Lesion Autoinfligida Intencionalmente Por Dispar
co_diagnosis_X75,X75,Lesion Autoinfligida Intencionalmente Por Materi
co_diagnosis_X750,X750,Lesion Autoinfligida Intencionalmente Por Materi
co_diagnosis_X751,X751,Lesion Autoinfligida Intencionalmente Por Materi
co_diagnosis_X752,X752,Lesion Autoinfligida Intencionalmente Por Materi
co_diagnosis_X753,X753,Lesion Autoinfligida Intencionalmente Por Materi
co_diagnosis_X754,X754,Lesion Autoinfligida Intencionalmente Por Materi
co_diagnosis_X755,X755,Lesion Autoinfligida Intencionalmente Por Materi
co_diagnosis_X756,X756,Lesion Autoinfligida Intencionalmente Por Materi
co_diagnosis_X757,X757,Lesion Autoinfligida Intencionalmente Por Materi
co_diagnosis_X758,X758,Lesion Autoinfligida Intencionalmente Por Materi
co_diagnosis_X759,X759,Lesion Autoinfligida Intencionalmente Por Materi
co_diagnosis_X76,X76,Lesion Autoinfligida Intecionalmente Por Humo F
co_diagnosis_X760,X760,Lesion Autoinfligida Intencionalmente Por Humo
co_diagnosis_X761,X761,Lesion Autoinfligida Intencionalmente Por Humo
co_diagnosis_X762,X762,Lesion Autoinfligida Intencionalmente Por Humo
co_diagnosis_X763,X763,Lesion Autoinfligida Intencionalmente Por Humo
co_diagnosis_X764,X764,Lesion Autoinfligida Intencionalmente Por Humo
co_diagnosis_X765,X765,Lesion Autoinfligida Intencionalmente Por Humo
co_diagnosis_X766,X766,Lesion Autoinfligida Intencionalmente Por Humo
co_diagnosis_X767,X767,Lesion Autoinfligida Intencionalmente Por Humo
co_diagnosis_X768,X768,Lesion Autoinfligida Intencionalmente Por Humo
co_diagnosis_X769,X769,Lesion Autoinfligida Intencionalmente Por Humo
co_diagnosis_X77,X77,Lesion Autoinfligida Intencionalmente Por Vapor
co_diagnosis_X770,X770,Lesion Autoinfligida Intencionalmente Por Vapor
co_diagnosis_X771,X771,Lesion Autoinfligida Intencionalmente Por Vapor
co_diagnosis_X772,X772,Lesion Autoinfligida Intencionalmente Por Vapor
co_diagnosis_X773,X773,Lesion Autoinfligida Intencionalmente Por Vapor
co_diagnosis_X774,X774,Lesion Autoinfligida Intencionalmente Por Vapor
co_diagnosis_X775,X775,Lesion Autoinfligida Intencionalmente Por Vapor
co_diagnosis_X776,X776,Lesion Autoinfligida Intencionalmente Por Vapor
co_diagnosis_X777,X777,Lesion Autoinfligida Intencionalmente Por Vapor
co_diagnosis_X778,X778,Lesion Autoinfligida Intencionalmente Por Vapor
co_diagnosis_X779,X779,Lesion Autoinfligida Intencionalmente Por Vapor
co_diagnosis_X78,X78,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X780,X780,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X781,X781,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X782,X782,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X783,X783,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X784,X784,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X785,X785,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X786,X786,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X787,X787,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X788,X788,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X789,X789,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X79,X79,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X790,X790,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X791,X791,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X792,X792,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X793,X793,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X794,X794,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X795,X795,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X796,X796,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X797,X797,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X798,X798,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X799,X799,Lesion Autoinfligida Intencionalmente Por Objeto
co_diagnosis_X80,X80,Lesion Autoinfligida Intencionalmete Al Saltar D
co_diagnosis_X800,X800,Lesion Autoinfligida Intencionalmente Al Saltar
co_diagnosis_X801,X801,Lesion Autoinfligida Intencionalmente Al Saltar
co_diagnosis_X802,X802,Lesion Autoinfligida Intencionalmente Al Saltar
co_diagnosis_X803,X803,Lesion Autoinfligida Intencionalmente Al Saltar
co_diagnosis_X804,X804,Lesion Autoinfligida Intencionalmente Al Saltar
co_diagnosis_X805,X805,Lesion Autoinfligida Intencionalmente Al Saltar
co_diagnosis_X806,X806,Lesion Autoinfligida Intencionalmente Al Saltar
co_diagnosis_X807,X807,Lesion Autoinfligida Intencionalmente Al Saltar
co_diagnosis_X808,X808,Lesion Autoinfligida Intencionalmente Al Saltar
co_diagnosis_X809,X809,Lesion Autoinfligida Intencionalmente Al Saltar
co_diagnosis_X81,X81,Lesion Autoinfligida Intencionalmente Por Arroja
co_diagnosis_X810,X810,Lesion Autoinfligida Intencionalmente Por Arroja
co_diagnosis_X811,X811,Lesion Autoinfligida Intencionalmente Por Arroja
co_diagnosis_X812,X812,Lesion Autoinfligida Intencionalmente Por Arroja
co_diagnosis_X813,X813,Lesion Autoinfligida Intencionalmente Por Arroja
co_diagnosis_X814,X814,Lesion Autoinfligida Intencionalmente Por Arroja
co_diagnosis_X815,X815,Lesion Autoinfligida Intencionalmente Por Arroja
co_diagnosis_X816,X816,Lesion Autoinfligida Intencionalmente Por Arroja
co_diagnosis_X817,X817,Lesion Autoinfligida Intencionalmente Por Arroja
co_diagnosis_X818,X818,Lesion Autoinfligida Intencionalmente Por Arroja
co_diagnosis_X819,X819,Lesion Autoinfligida Intencionalmente Por Arroja
co_diagnosis_X82,X82,Lesion Autoinfligida Intencionalmente Por Colisi
co_diagnosis_X820,X820,Lesion Autoinfligida Intencionalmente Por Colisi
co_diagnosis_X821,X821,Lesion Autoinfligida Intencionalmente Por Colisi
co_diagnosis_X822,X822,Lesion Autoinfligida Intencionalmente Por Colisi
co_diagnosis_X823,X823,Lesion Autoinfligida Intencionalmente Por Colisi
co_diagnosis_X824,X824,Lesion Autoinfligida Intencionalmente Por Colisi
co_diagnosis_X825,X825,Lesion Autoinfligida Intencionalmente Por Colisi
co_diagnosis_X826,X826,Lesion Autoinfligida Intencionalmente Por Colisi
co_diagnosis_X827,X827,Lesion Autoinfligida Intencionalmente Por Colisi
co_diagnosis_X828,X828,Lesion Autoinfligida Intencionalmente Por Colisi
co_diagnosis_X829,X829,Lesion Autoinfligida Intencionalmente Por Colisi
co_diagnosis_X83,X83,Lesion Autoinfligida Intecionalmente Por Otros M
co_diagnosis_X830,X830,Lesion Autoinfligida Intecionalmente Por Otros M
co_diagnosis_X831,X831,Lesion Autoinfligida Intecionalmente Por Otros M
co_diagnosis_X832,X832,Lesion Autoinfligida Intecionalmente Por Otros M
co_diagnosis_X833,X833,Lesion Autoinfligida Intecionalmente Por Otros M
co_diagnosis_X834,X834,Lesion Autoinfligida Intecionalmente Por Otros M
co_diagnosis_X835,X835,Lesion Autoinfligida Intecionalmente Por Otros M
co_diagnosis_X836,X836,Lesion Autoinfligida Intecionalmente Por Otros M
co_diagnosis_X837,X837,Lesion Autoinfligida Intecionalmente Por Otros M
co_diagnosis_X838,X838,Lesion Autoinfligida Intecionalmente Por Otros M
co_diagnosis_X839,X839,Lesion Autoinfligida Intecionalmente Por Otros M
co_diagnosis_X84,X84,Lesion Autoinfligida Intencionalmente Por Medios
co_diagnosis_X840,X840,Lesion Autoinfligida Intencionalmente Por Medios
co_diagnosis_X841,X841,Lesion Autoinfligida Intencionalmente Por Medios
co_diagnosis_X842,X842,Lesion Autoinfligida Intencionalmente Por Medios
co_diagnosis_X843,X843,Lesion Autoinfligida Intencionalmente Por Medios
co_diagnosis_X844,X844,Lesion Autoinfligida Intencionalmente Por Medios
co_diagnosis_X845,X845,Lesion Autoinfligida Intencionalmente Por Medios
co_diagnosis_X846,X846,Lesion Autoinfligida Intencionalmente Por Medios
co_diagnosis_X847,X847,Lesion Autoinfligida Intencionalmente Por Medios
co_diagnosis_X848,X848,Lesion Autoinfligida Intencionalmente Por Medios
co_diagnosis_X849,X849,Lesion Autoinfligida Intencionalmente Por Medios
co_diagnosis_X85,X85,Agresion Con Drogas Medicamentos Y Sustancias B
co_diagnosis_X850,X850,Agresion Con Drogas Medicamentos Y Sustancias B
co_diagnosis_X851,X851,Agresion Con Drogas Medicamentos Y Sustancias B
co_diagnosis_X852,X852,Agresion Con Drogas Medicamentos Y Sustancias B
co_diagnosis_X853,X853,Agresion Con Drogas Medicamentos Y Sustancias B
co_diagnosis_X854,X854,Agresion Con Drogas Medicamentos Y Sustancias B
co_diagnosis_X855,X855,Agresion Con Drogas Medicamentos Y Sustancias B
co_diagnosis_X856,X856,Agresion Con Drogas Medicamentos Y Sustancias B
co_diagnosis_X857,X857,Agresion Con Drogas Medicamentos Y Sustancias B
co_diagnosis_X858,X858,Agresion Con Drogas Medicamentos Y Sustancias B
co_diagnosis_X859,X859,Agresion Con Drogas Medicamentos Y Sustancias B
co_diagnosis_X86,X86,Agresion Con Sustancia Corrosiva
co_diagnosis_X860,X860,Agresion Con Sustancia Corrosiva En Vivienda
co_diagnosis_X861,X861,Agresion Con Sustancia Corrosiva En Institucion
co_diagnosis_X862,X862,Agresion Con Sustancia Corrosiva En Escuelas Y
co_diagnosis_X863,X863,Agresion Con Sustancia Corrosiva En Areas Depor
co_diagnosis_X864,X864,Agresion Con Sustancia Corrosiva En Calles Y Ca
co_diagnosis_X865,X865,Agresion Con Sustancia Corrosiva En Comercio Y
co_diagnosis_X866,X866,Agresion Con Sustancia Corrosiva En Area Indust
co_diagnosis_X867,X867,Agresion Con Sustancia Corrosiva En Granja
co_diagnosis_X868,X868,Agresion Con Sustancia Corrosiva En Otro Lugar
